time,voltage,current,temperature
2017-03-29 03:16:42.000,12.46552224,1.53490501259,
2017-03-29 03:17:42.000,12.4694285496,1.53627832456,23.1242847333
2017-03-29 03:18:42.000,12.4618600748,1.53482871748,
2017-03-29 03:19:42.000,12.4579537652,1.53627832456,
2017-03-29 03:20:42.000,12.4579537652,1.54192416266,
2017-03-29 03:21:42.000,12.4540474556,1.54192416266,
2017-03-29 03:22:42.000,12.4540474556,1.54047455558,
2017-03-29 03:23:42.000,12.450141146,1.54192416266,
2017-03-29 03:24:42.000,12.450141146,1.53055619135,
2017-03-29 03:25:42.000,12.4462348363,1.53627832456,
2017-03-29 03:26:42.000,12.4462348363,1.53627832456,
2017-03-29 03:27:42.000,12.4423285267,1.53482871748,23.1242847333
2017-03-29 03:28:42.000,12.450141146,1.53482871748,
2017-03-29 03:29:42.000,12.4347600519,1.54329747463,
2017-03-29 03:30:42.000,12.4386663615,1.52918287938,
2017-03-29 03:31:42.000,12.4308537423,1.53910124361,
2017-03-29 03:32:42.000,12.4308537423,1.52918287938,
2017-03-29 03:33:42.000,12.4347600519,1.53910124361,
2017-03-29 03:34:42.000,12.4269474327,1.53200579843,
2017-03-29 03:35:42.000,12.4230411231,1.53200579843,
2017-03-29 03:36:42.000,12.4308537423,1.53627832456,
2017-03-29 03:37:42.000,12.4191348135,1.53910124361,22.936598764
2017-03-29 03:38:42.000,12.4230411231,1.5277332723,
2017-03-29 03:39:42.000,12.4115663386,1.53910124361,
2017-03-29 03:40:42.000,12.4115663386,1.53482871748,
2017-03-29 03:41:42.000,12.407660029,1.5333791104,
2017-03-29 03:42:42.000,12.407660029,1.53200579843,
2017-03-29 03:43:42.000,12.4037537194,1.53910124361,
2017-03-29 03:44:42.000,12.407660029,1.53910124361,
2017-03-29 03:45:42.000,12.4037537194,1.54047455558,
2017-03-29 03:46:42.000,12.3998474098,1.53910124361,
2017-03-29 03:47:42.000,12.3998474098,1.54474708171,22.8107118334
2017-03-29 03:48:42.000,12.3959411002,1.53627832456,
2017-03-29 03:49:42.000,12.3922789349,1.53765163653,
2017-03-29 03:50:42.000,12.3883726253,1.53765163653,
2017-03-29 03:51:42.000,12.3922789349,1.53910124361,
2017-03-29 03:52:42.000,12.3844663157,1.53200579843,
2017-03-29 03:53:42.000,12.3883726253,1.54474708171,
2017-03-29 03:54:42.000,12.3844663157,1.5333791104,
2017-03-29 03:55:42.000,12.3805600061,1.53627832456,
2017-03-29 03:56:42.000,12.3766536965,1.53345540551,
2017-03-29 03:57:42.000,12.3727473869,1.53627832456,22.8107118334
2017-03-29 03:58:42.000,12.3727473869,1.53482871748,
2017-03-29 03:59:42.000,12.3690852216,1.53482871748,
2017-03-29 04:00:42.000,12.365178912,1.53765163653,
2017-03-29 04:01:42.000,12.365178912,1.53765163653,
2017-03-29 04:02:42.000,12.3690852216,1.53627832456,
2017-03-29 04:03:42.000,12.365178912,1.53910124361,
2017-03-29 04:04:42.000,12.3495536736,1.53910124361,
2017-03-29 04:05:42.000,12.3612726024,1.54047455558,
2017-03-29 04:06:42.000,12.3534599832,1.53765163653,
2017-03-29 04:07:42.000,12.3573662928,1.53910124361,22.687113756
2017-03-29 04:08:42.000,12.3458915084,1.53055619135,
2017-03-29 04:09:42.000,12.3534599832,1.53765163653,
2017-03-29 04:10:42.000,12.3458915084,1.53765163653,
2017-03-29 04:11:42.000,12.3458915084,1.54329747463,
2017-03-29 04:12:42.000,12.3458915084,1.53200579843,
2017-03-29 04:13:42.000,12.3419851987,1.54192416266,
2017-03-29 04:14:42.000,12.3380788891,1.53627832456,
2017-03-29 04:15:42.000,12.3302662699,1.53482871748,
2017-03-29 04:16:42.000,12.3302662699,1.53910124361,
2017-03-29 04:17:42.000,12.3341725795,1.54055085069,22.687113756
2017-03-29 04:18:42.000,12.3226977951,1.54192416266,
2017-03-29 04:19:42.000,12.3302662699,1.53627832456,
2017-03-29 04:20:42.000,12.3263599603,1.53482871748,
2017-03-29 04:21:42.000,12.3263599603,1.53910124361,
2017-03-29 04:22:42.000,12.3187914855,1.54047455558,
2017-03-29 04:23:42.000,12.3187914855,1.52635996033,
2017-03-29 04:24:42.000,12.3187914855,1.5333791104,
2017-03-29 04:25:42.000,12.3148851759,1.53910124361,
2017-03-29 04:26:42.000,12.3070725566,1.53910124361,
2017-03-29 04:27:42.000,12.303166247,1.53200579843,22.5612268254
2017-03-29 04:28:42.000,12.3109788663,1.53345540551,
2017-03-29 04:29:42.000,12.3070725566,1.53627832456,
2017-03-29 04:30:42.000,12.2955977722,1.54047455558,
2017-03-29 04:31:42.000,12.2992599374,1.53910124361,
2017-03-29 04:32:42.000,12.2992599374,1.53765163653,
2017-03-29 04:33:42.000,12.2992599374,1.53200579843,
2017-03-29 04:34:42.000,12.2916914626,1.53200579843,
2017-03-29 04:35:42.000,12.2916914626,1.53765163653,
2017-03-29 04:36:42.000,12.2955977722,1.53627832456,
2017-03-29 04:37:42.000,12.287785153,1.53765163653,22.373540856
2017-03-29 04:38:42.000,12.2838788434,1.53765163653,
2017-03-29 04:39:42.000,12.287785153,1.53910124361,
2017-03-29 04:40:42.000,12.2838788434,1.54192416266,
2017-03-29 04:41:42.000,12.2838788434,1.53055619135,
2017-03-29 04:42:42.000,12.2760662242,1.53055619135,
2017-03-29 04:43:42.000,12.2799725338,1.53482871748,
2017-03-29 04:44:42.000,12.2799725338,1.53910124361,
2017-03-29 04:45:42.000,12.2684977493,1.53765163653,
2017-03-29 04:46:42.000,12.2724040589,1.53627832456,
2017-03-29 04:47:42.000,12.2724040589,1.54192416266,22.373540856
2017-03-29 04:48:42.000,12.2684977493,1.53482871748,
2017-03-29 04:49:42.000,12.2684977493,1.54329747463,
2017-03-29 04:50:42.000,12.2684977493,1.5333791104,
2017-03-29 04:51:42.000,12.2606851301,1.53627832456,
2017-03-29 04:52:42.000,12.2684977493,1.53055619135,
2017-03-29 04:53:42.000,12.2567788205,1.52918287938,
2017-03-29 04:54:42.000,12.2567788205,1.54055085069,
2017-03-29 04:55:42.000,12.2528725109,1.53345540551,
2017-03-29 04:56:42.000,12.2567788205,1.53055619135,
2017-03-29 04:57:42.000,12.2567788205,1.53910124361,22.2499427787
2017-03-29 04:58:42.000,12.2528725109,1.53482871748,
2017-03-29 04:59:42.000,12.2528725109,1.53765163653,
2017-03-29 05:00:42.000,12.2492103456,1.5333791104,
2017-03-29 05:01:42.000,12.2492103456,1.5333791104,
2017-03-29 05:02:42.000,12.2413977264,1.52635996033,
2017-03-29 05:03:42.000,12.245304036,1.54192416266,
2017-03-29 05:04:42.000,12.2374914168,1.5277332723,
2017-03-29 05:05:42.000,12.2413977264,1.53765163653,
2017-03-29 05:06:42.000,12.2374914168,1.53200579843,
2017-03-29 05:07:42.000,12.2374914168,1.53772793164,22.1858548867
2017-03-29 05:08:42.000,12.2260166323,1.52780956741,
2017-03-29 05:09:42.000,12.2296787976,1.53910124361,
2017-03-29 05:10:42.000,12.2296787976,1.53055619135,
2017-03-29 05:11:42.000,12.2260166323,1.53627832456,
2017-03-29 05:12:42.000,12.2260166323,1.54047455558,
2017-03-29 05:13:42.000,12.2260166323,1.53910124361,
2017-03-29 05:14:42.000,12.2260166323,1.53200579843,
2017-03-29 05:15:42.000,12.2221103227,1.53200579843,
2017-03-29 05:16:42.000,12.2260166323,1.53910124361,
2017-03-29 05:17:42.000,12.2142977035,1.53910124361,22.1858548867
2017-03-29 05:18:42.000,12.2142977035,1.53200579843,
2017-03-29 05:19:41.500,12.2103913939,1.53482871748,
2017-03-29 05:19:41.600,12.2103913939,1.46540016785,
2017-03-29 05:19:41.700,12.2103913939,1.46402685588,
2017-03-29 05:20:41.700,12.2221103227,1.53055619135,
2017-03-29 05:21:41.700,12.2103913939,1.53345540551,
2017-03-29 05:22:41.700,12.2064850843,1.53482871748,
2017-03-29 05:23:41.700,12.2064850843,1.5333791104,
2017-03-29 05:24:41.700,12.2064850843,1.54055085069,
2017-03-29 05:25:41.700,12.2028229191,1.5333791104,
2017-03-29 05:26:41.700,12.1989166094,1.53627832456,
2017-03-29 05:27:41.700,12.2028229191,1.53200579843,
2017-03-29 05:27:42.000,,,22.124055848
2017-03-29 05:28:41.700,12.1989166094,1.54047455558,
2017-03-29 05:29:41.700,12.1950102998,1.53482871748,
2017-03-29 05:30:41.700,12.1911039902,1.54055085069,
2017-03-29 05:31:41.700,12.1871976806,1.53200579843,
2017-03-29 05:32:41.700,12.1871976806,1.54757000076,
2017-03-29 05:33:41.700,12.1871976806,1.52918287938,
2017-03-29 05:34:41.700,12.1871976806,1.53910124361,
2017-03-29 05:35:41.700,12.1871976806,1.52780956741,
2017-03-29 05:36:41.700,12.183291371,1.53482871748,
2017-03-29 05:37:41.700,12.1796292058,1.53765163653,
2017-03-29 05:37:42.000,,,21.9981689174
2017-03-29 05:38:41.700,12.1796292058,1.53482871748,
2017-03-29 05:39:41.700,12.1796292058,1.53482871748,
2017-03-29 05:40:41.700,12.1757228962,1.53200579843,
2017-03-29 05:41:41.700,12.1757228962,1.52918287938,
2017-03-29 05:42:41.700,12.1757228962,1.54192416266,
2017-03-29 05:43:41.700,12.1718165866,1.53055619135,
2017-03-29 05:44:41.700,12.1757228962,1.54192416266,
2017-03-29 05:45:41.700,12.1718165866,1.53055619135,
2017-03-29 05:46:41.700,12.167910277,1.54047455558,
2017-03-29 05:47:41.700,12.1640039673,1.5333791104,
2017-03-29 05:47:42.000,,,22.0622568093
2017-03-29 05:48:41.700,12.167910277,1.53765163653,
2017-03-29 05:49:41.700,12.1600976577,1.5333791104,
2017-03-29 05:50:41.700,12.1600976577,1.52918287938,
2017-03-29 05:51:41.700,12.1564354925,1.53627832456,
2017-03-29 05:52:41.700,12.1525291829,1.53772793164,
2017-03-29 05:53:41.700,12.1564354925,1.53482871748,
2017-03-29 05:54:41.700,12.1525291829,1.53200579843,
2017-03-29 05:55:41.700,12.1564354925,1.53627832456,
2017-03-29 05:56:41.700,12.1525291829,1.54619668879,
2017-03-29 05:57:41.700,12.1486228733,1.53627832456,
2017-03-29 05:57:42.000,,,21.9363698787
2017-03-29 05:58:41.700,12.1408102541,1.53910124361,
2017-03-29 05:59:41.700,12.1408102541,1.53627832456,
2017-03-29 06:00:41.700,12.1369039445,1.53765163653,
2017-03-29 06:01:41.700,12.1408102541,1.53490501259,
2017-03-29 06:02:41.700,12.1408102541,1.53910124361,
2017-03-29 06:03:41.700,12.1369039445,1.53910124361,
2017-03-29 06:04:41.700,12.1369039445,1.5333791104,
2017-03-29 06:05:41.700,12.1369039445,1.52353704128,
2017-03-29 06:06:41.700,12.1329976349,1.54474708171,
2017-03-29 06:07:41.700,12.1293354696,1.53055619135,
2017-03-29 06:07:42.000,,,21.7486839094
2017-03-29 06:08:41.700,12.12542916,1.53910124361,
2017-03-29 06:09:41.700,12.1293354696,1.53910124361,
2017-03-29 06:10:41.700,12.1293354696,1.54192416266,
2017-03-29 06:11:41.700,12.1215228504,1.53490501259,
2017-03-29 06:12:41.700,12.1137102312,1.52491035325,
2017-03-29 06:13:41.700,12.1176165408,1.5333791104,
2017-03-29 06:14:41.700,12.1176165408,1.53055619135,
2017-03-29 06:15:41.700,12.1137102312,1.5277332723,
2017-03-29 06:16:41.700,12.1137102312,1.53765163653,
2017-03-29 06:17:41.700,12.1098039216,1.53482871748,
2017-03-29 06:17:41.900,12.1098039216,1.5333791104,21.7486839094
2017-03-29 06:18:11.000,12.1137102312,1.53482871748,21.810482948
2017-03-29 06:19:11.000,12.1098039216,1.54192416266,
2017-03-29 06:20:11.000,12.1098039216,1.53482871748,
2017-03-29 06:21:11.000,12.0983291371,1.53482871748,
2017-03-29 06:22:11.000,12.1061417563,1.53765163653,
2017-03-29 06:23:11.000,12.1022354467,1.53627832456,
2017-03-29 06:24:11.000,12.1022354467,1.54474708171,
2017-03-29 06:25:11.000,12.0983291371,1.53910124361,
2017-03-29 06:26:11.000,12.0983291371,1.53200579843,
2017-03-29 06:27:11.000,12.0944228275,1.53627832456,
2017-03-29 06:28:11.000,12.082948043,1.54047455558,21.7486839094
2017-03-29 06:29:11.000,12.0866102083,1.53055619135,
2017-03-29 06:30:11.000,12.0866102083,1.52635996033,
2017-03-29 06:31:11.000,12.0905165179,1.53200579843,
2017-03-29 06:32:11.000,12.0905165179,1.53200579843,
2017-03-29 06:33:11.000,12.082948043,1.53200579843,
2017-03-29 06:34:11.000,12.082948043,1.53482871748,
2017-03-29 06:35:11.000,12.0790417334,1.52918287938,
2017-03-29 06:36:11.000,12.0790417334,1.54047455558,
2017-03-29 06:37:11.000,12.0790417334,1.53772793164,
2017-03-29 06:38:11.000,12.0751354238,1.5333791104,21.7486839094
2017-03-29 06:39:11.000,12.0712291142,1.53627832456,
2017-03-29 06:40:11.000,12.0712291142,1.53765163653,
2017-03-29 06:41:11.000,12.0712291142,1.53910124361,
2017-03-29 06:42:11.000,12.0712291142,1.54047455558,
2017-03-29 06:43:11.000,12.0597543297,1.5277332723,
2017-03-29 06:44:11.000,12.0597543297,1.53772793164,
2017-03-29 06:45:11.000,12.063416495,1.5333791104,
2017-03-29 06:46:11.000,12.0597543297,1.52635996033,
2017-03-29 06:47:11.000,12.0519417105,1.54047455558,
2017-03-29 06:48:11.000,12.063416495,1.53627832456,21.6227969787
2017-03-29 06:49:11.000,12.063416495,1.53490501259,
2017-03-29 06:50:11.000,12.0480354009,1.53482871748,
2017-03-29 06:51:11.000,12.0558480201,1.53200579843,
2017-03-29 06:52:11.000,12.0558480201,1.5333791104,
2017-03-29 06:53:11.000,12.0402227817,1.53765163653,
2017-03-29 06:54:11.000,12.0402227817,1.53910124361,
2017-03-29 06:55:11.000,12.0441290913,1.53627832456,
2017-03-29 06:56:11.000,12.0519417105,1.53200579843,
2017-03-29 06:57:11.000,12.0402227817,1.5333791104,
2017-03-29 06:58:11.000,12.0365606165,1.54192416266,21.56099794
2017-03-29 06:59:11.000,12.0365606165,1.53627832456,
2017-03-29 07:00:11.000,12.0326543069,1.53910124361,
2017-03-29 07:01:11.000,12.0326543069,1.54047455558,
2017-03-29 07:02:11.000,12.0287479973,1.53910124361,
2017-03-29 07:03:11.000,12.0287479973,1.5333791104,
2017-03-29 07:04:11.000,12.020935378,1.54192416266,
2017-03-29 07:05:11.000,12.0287479973,1.53627832456,
2017-03-29 07:06:11.000,12.0248416876,1.53765163653,
2017-03-29 07:07:11.000,12.0248416876,1.53200579843,
2017-03-29 07:08:11.000,12.0170290684,1.54047455558,21.4991989014
2017-03-29 07:09:11.000,12.020935378,1.53765163653,
2017-03-29 07:10:11.000,12.0133669032,1.54619668879,
2017-03-29 07:11:11.000,12.0170290684,1.53910124361,
2017-03-29 07:12:11.000,12.0170290684,1.53200579843,
2017-03-29 07:13:11.000,12.0094605936,1.53627832456,
2017-03-29 07:14:11.000,12.005554284,1.53345540551,
2017-03-29 07:15:11.000,12.005554284,1.53345540551,
2017-03-29 07:16:11.000,12.0016479744,1.53627832456,
2017-03-29 07:17:11.000,12.005554284,1.53200579843,
2017-03-29 07:18:11.000,12.0016479744,1.53482871748,21.4991989014
2017-03-29 07:19:11.000,12.0016479744,1.54192416266,
2017-03-29 07:20:11.000,12.0016479744,1.53482871748,
2017-03-29 07:21:11.000,11.9938353552,1.54047455558,
2017-03-29 07:22:11.000,12.0016479744,1.53910124361,
2017-03-29 07:23:11.000,11.9862668803,1.53490501259,
2017-03-29 07:24:11.000,11.9862668803,1.53482871748,
2017-03-29 07:25:11.000,11.9823605707,1.53765163653,
2017-03-29 07:26:11.000,11.9862668803,1.53765163653,
2017-03-29 07:27:11.000,11.9784542611,1.53627832456,
2017-03-29 07:28:11.000,11.9784542611,1.53627832456,21.56099794
2017-03-29 07:29:11.000,11.9706416419,1.53765163653,
2017-03-29 07:30:11.000,11.9745479515,1.53482871748,
2017-03-29 07:31:11.000,11.9706416419,1.53200579843,
2017-03-29 07:32:11.000,11.9706416419,1.5333791104,
2017-03-29 07:33:11.000,11.9706416419,1.53765163653,
2017-03-29 07:34:11.000,11.963073167,1.53765163653,
2017-03-29 07:35:11.000,11.9667353323,1.53765163653,
2017-03-29 07:36:11.000,11.963073167,1.53200579843,
2017-03-29 07:37:11.000,11.9591668574,1.53627832456,
2017-03-29 07:38:11.000,11.9667353323,1.53482871748,21.3733119707
2017-03-29 07:39:11.000,11.9591668574,1.53482871748,
